city,name,review_count,rating,category,attributes,longitude,latitude
Singapore,Singapore Botanic Gardens Gallop Extension,151,4.6,Park,"Nature playground in a park extension, with forestry exhibits in a black & white bungalow from 1898.",103.812313,1.3119375
Singapore,Central Sikh Gurdwara,1334,4.8,Gurudwara,,103.860188,1.3189375
Singapore,Our Heart for Singapore Time Capsule & Learning Gallery,,,Tourist attraction,,103.848313,1.2965625
Singapore,SWP Singapore Wake Park,476,4.6,Water park,,103.931687,1.3055625
Singapore,Singapur,,,Tourist attraction,,103.870313,1.3613125
Singapore,Dialogue in the Dark Singapore,110,4.7,Exhibit,,103.776937,1.3340625
Singapore,Singapur jardn botnico,,,Tourist attraction,,103.829813,1.3051875
Singapore,Flight Experience Singapore - VR Flight Simulators,19,4.9,Tourist attraction,,103.850188,1.2911875
Singapore,Mount Faber Park,17,4.5,Park,,103.819188,1.2718125
Singapore,Trapped Escape Room Singapore,2623,4.9,Escape room center,,103.847813,1.2994375
Singapore,Bukit Batok Nature Park,2775,4.4,Nature preserve,"Former quarry with wooded trails, scenic viewpoints, a pond, a playground & a WWII memorial.",103.764187,1.3485625
Singapore,Festival Arch,6,4.5,Tourist attraction,,103.843688,1.2993125
Singapore,Singapore Pub Crawl,59,4.2,Tourist attraction,,103.848938,1.2869375
Singapore,KATONG ANTIQUE HOUSE - A private museum sharing with visitors unique insights into the Peranakan way of life and its culture,26,4.3,Heritage preservation,,103.907063,1.3073125
Singapore,Pasir Ris Town Park,5956,4.3,Park,"Leafy green space with a tranquil feel featuring a playground, fishing pond & trails.",103.951687,1.3725625
Singapore,Enchanted Garden T2 Changi Airport,29,4.4,Garden,,103.989938,1.3559375
Singapore,Singapore Mobility Gallery,151,4.3,Department of motor vehicles,Compact gallery offering exhibits on the background of Singapore's public transportation system.,103.849188,1.3079375
Singapore,Singapore Chinese Cultural Centre Office,1345,4.4,Cultural center,"Hands-on displays, performances & seminars in a modern venue showcasing Chinese Singaporean culture.",103.849563,1.2759375
Singapore,Singapore Art Museum at Tanjong Pagar Distripark,85,3.9,Art museum,,103.836813,1.2719375
Singapore,Changi Chapel & Museum,403,4.3,History museum,"Exhibits, displays & art documenting the Japanese occupation during WWII, plus a cafe & bookshop.",103.974063,1.3621875
Singapore,Pang Sua Pond,718,4.5,Park,,103.765562,1.3819375
Singapore,Buddha Tooth Relic Temple,7911,4.6,Buddhist temple,"Tang dynasty–style temple housing religious relics, with ornate rooms & a tranquil rooftop garden.",103.844188,1.2815625
Singapore,Virtual Room Singapore - Virtual Reality Escape Room,213,4.7,Amusement center,,103.843188,1.2835625
Singapore,Jacob Ballas Children's Garden,1424,4.5,Garden,"Nature-themed park for kids featuring interactive displays & activities, including a waterfall cave.",103.817938,1.3208125
Singapore,Coney Island,772,4.4,Park,"Rustic park known for its diverse flora, wide variety of bird species & lush coastal forests.",103.921687,1.4093125
Singapore,Singapore Botanic Gardens Learning Forest,138,4.7,Park,,103.814937,1.3084375
Singapore,Sustainable Singapore Gallery,100,4.7,Science museum,,103.871188,1.2803125
Singapore,Police Heritage Centre,182,4.4,Cultural center,,103.845313,1.3241875
Singapore,Xcape Singapore - Real Escape Rooms,993,4.6,Amusement center,"Sprawling complex with 10 game themes inspired by a morgue, a haunted island & a viral outbreak.",103.855438,1.3009375
Singapore,Skypark Sentosa by AJ Hackett,714,4.6,Adventure sports center,"Beachfront fun center featuring bungee jumping, a giant swing, a skybridge & a vertical skywalk.",103.813313,1.2551875
Singapore,Forest Adventure,600,4.5,Recreation center,Outdoor activity center featuring zip lines & obstacle courses above the treetops & over water.,103.930562,1.3428125
Singapore,buds by Shangri-La,231,4.5,Playground,,103.826438,1.3113125
Singapore,Old Railway Line bridge,201,4.3,Historical landmark,,103.767313,1.3228125
Singapore,Mirror Fountain Railways,,,Tourist attraction,,103.850563,1.2968125
Singapore,The Intan,70,4.0,Museum,"House museum dedicated to Peranakan culture, with tours & ornate artifacts including pots & jewelry.",103.900938,1.3146875
Singapore,Siang Cho Keong Temple,24,4.6,Taoist temple,,103.846563,1.2798125
Singapore,Time Capsule by Singapore Flyer,9,3.7,Tourist attraction,,103.863063,1.2893125
Singapore,Botanic Gardens Nassim Gate,2232,4.7,Botanical garden,,103.817688,1.3155625
Singapore,Merlion view of the Half Mermaid Half Fish,23,4.4,Tourist attraction,,103.854438,1.2868125
Singapore,The Live Turtle & Tortoise Museum,651,4.1,Museum,"Museum featuring rare turtles & tortoises, a petting corner, turtle-themed objects & a gift shop.",103.829187,1.4139375
Singapore,Singapore Flyer,16201,4.6,Tourist attraction,Huge observation wheel opened in 2008 for views of the city plus high tea & butler-serviced flights.,103.863188,1.2893125
Singapore,Singapore Zoo,36762,4.6,Zoo,"Rainforest zoo with tram rides, trails & viewing platforms to see wildlife habitats & exhibits.",103.793063,1.4043125
Singapore,Cloud Forest,17861,4.7,Tourist attraction,"Lush vegetation of the tropical highlands & a tall waterfall in a soaring, contemporary greenhouse.",103.866063,1.2838125
Singapore,Fort Canning Park,7065,4.5,Park,"A well-known historical landmark, this grassy hilltop park hosts events such as concerts & plays.",103.846688,1.2938125
Singapore,Gardens by the Bay,113772,4.7,Garden,A network of modern greenhouses & waterfront parks containing super trees lined with solar cells. · Dogs allowed,103.863563,1.2815625
Singapore,SkyPark Observation Deck,7180,4.6,Observation deck,Hotel's observation deck on the 57th floor offering panoramic city views & 2 upscale restaurants.,103.861063,1.2854375
Singapore,Universal Studios Singapore,81594,4.6,Theme park,"Movie amusement park with sets & rides on themes from Hollywood to sci-fi, plus live entertainment.",103.823813,1.2540625
Singapore,River Wonders,8424,4.4,Wildlife park,"Zoo & aquarium with a river theme offering boat rides, freshwater fish & animals, including pandas.",103.790688,1.4038125
Singapore,Singapore Botanic Gardens,35594,4.7,Botanical garden,"183-acre botanical gardens with sculptures, a swan lake & significant collection of tropical trees.",103.815938,1.3138125
Singapore,Singapore Cable Car,808,4.6,Tourist attraction,"Sky rides offering views of the city & harbor, unlimited ride tickets & an in-car dining option.",103.819563,1.2711875
Singapore,Merlion,28639,4.6,Fountain,"Iconic, 8.5m-tall statue with the body of a fish & head of a lion, shooting water from its mouth.",103.854563,1.2868125
Singapore,Skyline Luge Singapore,5980,4.6,Tourist attraction,High-altitude views from chairlifts & luge rides on twisting routes like the Dragon Trail.,103.817313,1.2549375
Singapore,Night Safari,24997,4.2,Wildlife and safari park,"Night zoo with tram rides and walking trails through rainforest past elephants, tigers & leopards.",103.788063,1.4021875
Singapore,Singapore River Cruise,706,4.4,Tourist attraction,River tours in a traditional bumboat leaving from colorful Clarke Quay & passing iconic buildings.,103.846063,1.2905625
Singapore,iFly Singapore,1307,4.3,Tourist attraction,Adventure destination offering a simulated skydiving experience in a vertical wind tunnel.,103.817563,1.2520625
Singapore,Clarke Quay,36382,4.5,Shopping mall,"Mall with restaurants & nightlife in redeveloped, 19th-century, riverside commercial district.",103.846438,1.2905625
Singapore,Jewel Changi Airport,39310,4.7,Shopping mall,"Lush, 10-floor retail complex with hundreds of shops & eateries, indoor gardens & a 40-m. waterfall.",103.989813,1.3601875
Singapore,Singapore DUCKtours,402,4.4,Tourist attraction,,103.857063,1.2940625
Singapore,Jurong Bird Park,19637,4.5,Wildlife park,"Sprawling sanctuary housing over 400 bird species from parrots to penguins, plus play areas & cafes.",103.706437,1.3186875
Singapore,Snow City Singapore,1591,3.5,Indoor snowcenter,"This snow center features interactive, educational exhibits, plus a 60-meter slope for sledding.",103.735188,1.3351875
Singapore,Madame Tussauds Singapore,8361,4.4,Tourist attraction,Museum chain for life-size wax replicas of famous Americans & historic icons in themed galleries.,103.817563,1.2540625
Singapore,Adventure Cove Waterpark,4075,4.3,Water park,"Aquatic amusement park with an aquarium, waterslides, a wave pool, tubing, snorkeling & more.",103.817938,1.2576875
Singapore,Marine Life Park,539,4.5,Amusement park,"Massive indoor home to sharks, rays & dolphins, with behind-the-scenes tours & diving encounters.",103.817938,1.2584375
Singapore,Supertree Grove,33370,4.7,Garden,"Unique vertical gardens resembling towering trees, with large canopies & colorful lights at night. · Dogs allowed",103.863938,1.2819375
Singapore,Flower Dome,15704,4.7,Tourist attraction,Gigantic air-conditioned glass greenhouse offering themed gardens with many exotic plants.,103.864688,1.2846875
Singapore,Fort Siloso,1518,4.5,Museum,Restored World War II coastal fort housing a military museum with interactive exhibits & tours.,103.808563,1.2591875
Singapore,Esplanade - Theatres on the Bay Singapore,16697,4.6,Performing arts theater,"Futuristic waterfront arts venue with 1,600-seat concert hall, 2,000-person theatre, studios & mall.",103.855813,1.2898125
Singapore,Haw Par Villa,4779,4.2,Theme park,Unique park using giant statues & dioramas to retell historic Chinese legends & religious mythology.,103.781937,1.2831875
Singapore,Boat Quay,3110,4.5,Tourist attraction,,103.850188,1.2859375
Singapore,OCBC Skyway,2694,4.6,Tourist attraction,A 128m-long aerial walkway offering close-up views of the 12 vertical gardens at Supertree Grove.,103.864188,1.2823125
Singapore,SEA Aquarium,22141,4.6,Aquarium,Large aquarium & resort featuring 800 species of marine life in a variety of habitats.,103.820563,1.2583125
Singapore,Singapore Discovery Centre,2735,4.5,Tourist attraction,Popular entertainment center featuring interactive exhibits on the history & future of Singapore.,103.678937,1.3326875
Singapore,ArtScience Museum,11004,4.5,Museum,"Design, science & technology exhibits in a distinctive, modern, flower-shaped building.",103.859313,1.2863125
Singapore,National Museum of Singapore,10889,4.6,National museum,"Classical & modern architecture converge in this large, vibrant museum of Singaporean artifacts.",103.848563,1.2965625
Singapore,Wings Of Time,14043,4.6,Tourist attraction,"Modern venue featuring a nightly show with colorful lights, lasers, water fountains & 3D effects.",103.817313,1.2509375
Singapore,Mega Adventure - Singapore,1525,4.4,Adventure sports,,103.812313,1.2559375
Singapore,Sentosa 4D AdventureLand,1184,4.1,Theme park,"Unique destination featuring adventurous, 4D movies with interactive elements.",103.816563,1.2554375
Singapore,Trickeye @ Southside,2617,4.1,Museum,Unique museum with a large array of 3-dimensional artwork for interactive optical illusions.,103.811563,1.2580625
Singapore,Merlion Park,53351,4.6,Tourist attraction,The 70-ton merlion statue is one of the city's most iconic sights & is located in this park.,103.854438,1.2866875
Singapore,Spectra - A Light & Water Show,1929,4.6,Tourist attraction,"Lavish nightly show of fountains, lasers & light projections set to music against the city skyline.",103.858313,1.2844375
Singapore,AIRZONE,524,4.4,Tourist attraction,"Suspended play area filling a mall atrium, with nets to walk on, giant bouncy balls & long slides.",103.856938,1.3114375
Singapore,Museum of Ice Cream Singapore,2435,4.7,Tourist attraction,"Pink-painted museum with photo-friendly exhibits based around ice cream, plus a retro diner/parlor.",103.812437,1.3026875
Singapore,Sungei Buloh Wetland Reserve,3645,4.6,Nature preserve,"Nature park & wetland area reserve known for migratory birds, with a visitor center.",103.724562,1.4479375
Singapore,Dolphin Island,24,3.8,Tourist attraction,,103.818562,1.2588125
Singapore,SkyHelix Sentosa,314,4.5,Tourist attraction,,103.817563,1.2549375
Singapore,Butterfly Garden,6927,4.5,Garden,"Lush butterfly garden featuring 40 species, a grotto waterfall & flowering plants in an airport.",103.986313,1.3575625
Singapore,Helix Bridge,3805,4.7,Bridge,"Steel footbridge, opened in 2010, inspired by the curved form of the structure of DNA.",103.860563,1.2876875
Singapore,Raffles' Landing Site,182,4.3,Tourist attraction,Statue & plaza where Singapore founder Stamford Raffles reputedly first landed in 1819.,103.850813,1.2876875
Singapore,SuperPark Singapore,1184,4.3,Theme park,"Modern, family-oriented recreation complex with tube slides, pedal cars & obstacle courses.",103.858688,1.2956875
Singapore,Cactus Garden,246,4.4,Garden,,103.989063,1.3630625
Singapore,National Gallery Singapore,11377,4.6,Art museum,Museum of Singapore & Southeast Asian arts housed in a restored municipal building dating to 1929.,103.851563,1.2901875
Singapore,Garden Rhapsody,254,4.8,Tourist attraction,"Choreographed bayside spectacles of colored lights set to classical music, pop songs & show tunes.",103.864188,1.2819375
Singapore,Marina Bay Waterfront Promenade,228,4.8,Tourist attraction,"Waterside path surrounded by skyscrapers, with a nightly light show & the striking Helix footbridge.",103.856188,1.2804375
Singapore,National Parks Board,5753,4.7,Garden,"Serene hilltop showcase of thousands of orchid species, plus bromeliads & carnivorous plants.",103.816188,1.3156875
Singapore,Flight Experience Singapore - Boeing 737 Simulator,174,4.6,Tourist attraction,,103.862938,1.2893125
Singapore,Science Centre Singapore,6605,4.4,Science museum,"Interactive science museum offering kids indoor & outdoor exhibits on Earth, biology & space.",103.735688,1.3331875
Singapore,East Coast Park,25400,4.6,Park,"White, sandy beach with a skate park, water sports and sports facilities, plus local food sellers.",103.912187,1.3008125
Singapore,Lee Kong Chian Natural History Museum Singapore,1500,4.6,Natural history museum,"Modern, green museum with many preserved plant & animal specimens, including 3 dinosaur skeletons.",103.773438,1.3014375
Singapore,Asian Civilisations Museum,4153,4.5,Heritage museum,Museum exploring the history & cultures of Asia & their shaping of contemporary Singapore.,103.851438,1.2874375
Singapore,NERF Action Xperience,302,3.3,Tourist attraction,,103.857688,1.2914375
Singapore,Supertree Observatory,53,4.8,Observation deck,,103.863938,1.2820625
Singapore,ION Sky,1114,4.4,Observation deck,"Panoramic lookout in a skyscraper shopping complex, with exhibits on food culture & city history.",103.831813,1.3040625
Singapore,Sri Mariamman Temple,3767,4.5,Hindu temple,"Built in 1827, the city's oldest Hindu temple features a tower densely ornamented with deities.",103.845188,1.2826875
Singapore,Images of Singapore LIVE,87,3.9,Tourist attraction,"Museum tracing the history of Singapore with a 45-minute, actor-guided tour & a themed boat ride.",103.817563,1.2540625
Singapore,Marina Barrage,5218,4.6,Weir,Reservoir & kayaking destination featuring a gallery with interactive exhibits on sustainability.,103.871063,1.2806875
Singapore,Changi Beach Park,6009,4.5,Park,"A 3.3 km stretch of palm-fringed, sandy beach backed by cycling paths, BBQ areas & cafes.",103.992063,1.3909375
Singapore,West Coast Park,5427,4.4,Park,"Sprawling neighborhood destination with expansive green space, trails & playgrounds.",103.766687,1.2913125
Singapore,Wild Wild Wet,3375,4.3,Water park,"Playful water park with serpentine slides, a wave pool & a lazy river, plus eateries & a swim shop.",103.954313,1.3775625
Singapore,Singapore Skyline View,154,4.8,Tourist attraction,,103.858438,1.2843125
Singapore,Singapore Musical Box Museum,128,4.7,Museum,Compact museum displaying 1800s & 1900s music boxes from Europe as well as Asian versions.,103.847438,1.2806875
Singapore,Jewel Bridge,583,4.6,Bridge,,103.895813,1.4095625
Singapore,Red Dot Design Museum,3499,4.2,Museum,International product design & communication design museum named after the major prize.,103.856188,1.2801875
Singapore,Sampan Ride Singapore,114,4.2,Tourist attraction,,103.858938,1.2834375
Singapore,Fort Gate,140,4.4,Monument,,103.845813,1.2950625
Singapore,Jubilee Bridge,222,4.7,Bridge,"Modern pedestrian bridge linking the Merlion & the Esplanade theatres, with views of Marina Bay.",103.854438,1.2879375
Singapore,Singapore Maritime Gallery,235,4.4,Maritime museum,,103.863188,1.2710625
Singapore,Esplanade Park,458,4.5,Park,"Built in 1943, this longtime urban park features many national monuments & a scenic promenade.",103.853813,1.2899375
Singapore,CHIJMES,8691,4.5,Heritage building,"A former convent & school, this 19th-century structure now houses restaurants, bars & event space.",103.852188,1.2951875
Singapore,Royal Albatross - Luxury Tall Ship,801,4.7,Tourist attraction,"Romantic dinner cruises aboard an elegant tall ship, with sunset & lunch options & a 6-course menu.",103.819937,1.2589375
Singapore,Changi Experience Studio,54,4.6,Theme park,,103.989188,1.3598125
Singapore,Chinatown Singapore,7148,4.4,Market,"Historic destination with 5 neighborhoods featuring old temples, eateries, street shopping & more.",103.844438,1.2834375
Singapore,Kranji War Memorial,544,4.6,War memorial,British Commonwealth WWII memorial & military cemetery honoring thousands of Allied troops.,103.757938,1.4190625
Singapore,Singapore River Walk,73,4.8,Tourist attraction,,103.852688,1.2864375
Singapore,Padang Singapore,1631,4.5,Sports activity location,Stretch of playing fields that has hosted many historic colonial & national events.,103.853063,1.2905625
Singapore,Skyline Luge Singapore,7353,4.6,Tourist attraction,Thrill ride with an aerial lift to 4 luge tracks featuring tunnels & hairpin turns amid lush forest.,103.816938,1.2519375
Singapore,Raffles Lighthouse,61,4.7,Tourist attraction,,103.740813,1.1599375
Singapore,BOUNCE Singapore Pte Ltd,1388,4.3,Recreation center,"Indoor trampoline park with a climbing wall, dunking nets, jump arena & a dodgeball battlefield.",103.836438,1.3014375
Singapore,Canopy Bridge,7,3.1,Tourist attraction,,103.989813,1.3601875
Singapore,TreeTop Walk,2797,4.6,Bridge,This free-standing suspension bridge known for its scenic nature views is accessed by hiking trails.,103.812563,1.3606875
Singapore,Magical Shores Sentosa,43,3.4,Tourist attraction,,103.813562,1.2538125
Singapore,Singapore Santosa island,,,Tourist attraction,,103.836438,1.2433125
Singapore,Resorts World Sentosa,77820,4.6,Resort hotel,,103.821813,1.2551875
